,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
119,빤빠라,0.876,0.572,4,-3.532,0,0.0438,0.00943,0.00657,0.0734,0.736,109.99,audio_features,5FUl2czjKLqOo48a7E0sCP,spotify:track:5FUl2czjKLqOo48a7E0sCP,https://api.spotify.com/v1/tracks/5FUl2czjKLqOo48a7E0sCP,https://api.spotify.com/v1/audio-analysis/5FUl2czjKLqOo48a7E0sCP,197825,4
120,Dildaara (Stand By Me),0.622,0.779,9,-5.799,1,0.037,0.102,0.000934,0.145,0.761,100.013,audio_features,6ZoCBDOB308GqUdt2AJrV2,spotify:track:6ZoCBDOB308GqUdt2AJrV2,https://api.spotify.com/v1/tracks/6ZoCBDOB308GqUdt2AJrV2,https://api.spotify.com/v1/audio-analysis/6ZoCBDOB308GqUdt2AJrV2,249661,4
121,Build a Bitch,0.855,0.463,3,-7.454,1,0.0367,0.217,1.77e-05,0.347,0.866,102.931,audio_features,7BoobGhD4x5K96Me0hqC8Q,spotify:track:7BoobGhD4x5K96Me0hqC8Q,https://api.spotify.com/v1/tracks/7BoobGhD4x5K96Me0hqC8Q,https://api.spotify.com/v1/audio-analysis/7BoobGhD4x5K96Me0hqC8Q,122773,4
122,"I'm Leaving, Sorry For Your Loss",0.712,0.558,1,-7.581,0,0.0768,0.116,0.0,0.204,0.316,90.014,audio_features,0dOY7HTtl9OhlouW5ToZNC,spotify:track:0dOY7HTtl9OhlouW5ToZNC,https://api.spotify.com/v1/tracks/0dOY7HTtl9OhlouW5ToZNC,https://api.spotify.com/v1/audio-analysis/0dOY7HTtl9OhlouW5ToZNC,137333,4
123,Liggi,0.786,0.667,5,-8.272,1,0.054,0.0112,0.053,0.074,0.688,102.046,audio_features,7tbzfR8ZvZzJEzy6v0d6el,spotify:track:7tbzfR8ZvZzJEzy6v0d6el,https://api.spotify.com/v1/tracks/7tbzfR8ZvZzJEzy6v0d6el,https://api.spotify.com/v1/audio-analysis/7tbzfR8ZvZzJEzy6v0d6el,181176,4
124,Dionysus,0.502,0.91,7,-2.769,1,0.107,0.04,0.0,0.319,0.588,176.084,audio_features,2Wkm4JBcIV2uSuu4qlbqFN,spotify:track:2Wkm4JBcIV2uSuu4qlbqFN,https://api.spotify.com/v1/tracks/2Wkm4JBcIV2uSuu4qlbqFN,https://api.spotify.com/v1/audio-analysis/2Wkm4JBcIV2uSuu4qlbqFN,249215,4
125,The Hero of Rhyme,0.634,0.94,10,-5.935,0,0.133,0.327,0.0,0.125,0.646,179.86,audio_features,1vIuL9KqUEjxW3f2Ublpuy,spotify:track:1vIuL9KqUEjxW3f2Ublpuy,https://api.spotify.com/v1/tracks/1vIuL9KqUEjxW3f2Ublpuy,https://api.spotify.com/v1/audio-analysis/1vIuL9KqUEjxW3f2Ublpuy,117940,4
126,Mi Gente,0.548,0.704,11,-4.838,0,0.0777,0.0168,2.25e-05,0.143,0.288,104.666,audio_features,7COfe3P7KgfwDwIRB8LIDw,spotify:track:7COfe3P7KgfwDwIRB8LIDw,https://api.spotify.com/v1/tracks/7COfe3P7KgfwDwIRB8LIDw,https://api.spotify.com/v1/audio-analysis/7COfe3P7KgfwDwIRB8LIDw,185040,4
127,CRIMINAL,0.603,0.811,2,-3.318,0,0.0379,0.0663,0.0,0.404,0.549,89.995,audio_features,0Eglu3fErlG196PtTwCUPM,spotify:track:0Eglu3fErlG196PtTwCUPM,https://api.spotify.com/v1/tracks/0Eglu3fErlG196PtTwCUPM,https://api.spotify.com/v1/audio-analysis/0Eglu3fErlG196PtTwCUPM,215632,3
128,"What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")",0.821,0.823,2,-5.455,1,0.1,0.235,0.0,0.207,0.479,107.953,audio_features,4QyX8CBSjcoq4iMZuvifyF,spotify:track:4QyX8CBSjcoq4iMZuvifyF,https://api.spotify.com/v1/tracks/4QyX8CBSjcoq4iMZuvifyF,https://api.spotify.com/v1/audio-analysis/4QyX8CBSjcoq4iMZuvifyF,213611,4
129,Bingle Bingle,0.74,0.773,1,-3.324,0,0.0397,0.00874,0.0,0.059,0.81,125.042,audio_features,5nEqDf0voYu56KiHf7cfDe,spotify:track:5nEqDf0voYu56KiHf7cfDe,https://api.spotify.com/v1/tracks/5nEqDf0voYu56KiHf7cfDe,https://api.spotify.com/v1/audio-analysis/5nEqDf0voYu56KiHf7cfDe,180533,4
130,Light Switch,0.69,0.626,6,-5.693,1,0.306,0.105,0.000335,0.0881,0.912,184.009,audio_features,3AVXwaOGCEL8cmBecfcsFJ,spotify:track:3AVXwaOGCEL8cmBecfcsFJ,https://api.spotify.com/v1/tracks/3AVXwaOGCEL8cmBecfcsFJ,https://api.spotify.com/v1/audio-analysis/3AVXwaOGCEL8cmBecfcsFJ,185681,4
131,Where Them Girls At (feat. Nicki Minaj & Flo Rida),0.664,0.872,3,-3.117,1,0.0396,0.0306,0.0,0.228,0.555,129.873,audio_features,63rbP24OzfaQCJjsHWZXnY,spotify:track:63rbP24OzfaQCJjsHWZXnY,https://api.spotify.com/v1/tracks/63rbP24OzfaQCJjsHWZXnY,https://api.spotify.com/v1/audio-analysis/63rbP24OzfaQCJjsHWZXnY,210093,4
132,Dil Cheez Tujhe Dedi,0.699,0.665,2,-6.921,0,0.0483,0.0207,0.0,0.376,0.558,105.053,audio_features,4KfIDhVW9WUwUEouFcf6YN,spotify:track:4KfIDhVW9WUwUEouFcf6YN,https://api.spotify.com/v1/tracks/4KfIDhVW9WUwUEouFcf6YN,https://api.spotify.com/v1/audio-analysis/4KfIDhVW9WUwUEouFcf6YN,271330,4
133,Worth It (feat. Kid Ink),0.884,0.765,8,-3.865,1,0.0882,0.063,7.04e-06,0.118,0.594,99.987,audio_features,41Fflg7qHiVOD6dEPvsCzO,spotify:track:41Fflg7qHiVOD6dEPvsCzO,https://api.spotify.com/v1/tracks/41Fflg7qHiVOD6dEPvsCzO,https://api.spotify.com/v1/audio-analysis/41Fflg7qHiVOD6dEPvsCzO,224573,4
134,Face-off,0.689,0.539,2,-7.671,0,0.048,0.178,1.45e-05,0.106,0.239,119.949,audio_features,3OdIiWnYRHPYtC313Z0Bwy,spotify:track:3OdIiWnYRHPYtC313Z0Bwy,https://api.spotify.com/v1/tracks/3OdIiWnYRHPYtC313Z0Bwy,https://api.spotify.com/v1/audio-analysis/3OdIiWnYRHPYtC313Z0Bwy,229627,4
135,"Naah Goriye (From ""Bala"")",0.823,0.765,2,-1.695,0,0.0633,0.464,0.0,0.0601,0.715,99.96,audio_features,1CM4rFDU9q4EoLy2K44qE6,spotify:track:1CM4rFDU9q4EoLy2K44qE6,https://api.spotify.com/v1/tracks/1CM4rFDU9q4EoLy2K44qE6,https://api.spotify.com/v1/audio-analysis/1CM4rFDU9q4EoLy2K44qE6,184618,4
136,Did It Again,0.846,0.73,5,-5.147,0,0.112,0.437,0.0,0.172,0.587,137.969,audio_features,3RaqIAipLoQLVVNm41IMnJ,spotify:track:3RaqIAipLoQLVVNm41IMnJ,https://api.spotify.com/v1/tracks/3RaqIAipLoQLVVNm41IMnJ,https://api.spotify.com/v1/audio-analysis/3RaqIAipLoQLVVNm41IMnJ,192707,4
137,Say So,0.787,0.673,11,-4.583,0,0.159,0.264,3.35e-06,0.0904,0.779,110.962,audio_features,3Dv1eDb0MEgF93GpLXlucZ,spotify:track:3Dv1eDb0MEgF93GpLXlucZ,https://api.spotify.com/v1/tracks/3Dv1eDb0MEgF93GpLXlucZ,https://api.spotify.com/v1/audio-analysis/3Dv1eDb0MEgF93GpLXlucZ,237893,4
138,Left and Right (Feat. Jung Kook of BTS) - Acapella,0.571,0.169,9,-8.628,1,0.0554,0.753,0.0,0.0975,0.742,202.365,audio_features,0lWsA6TPYDRWenhCJrbfYu,spotify:track:0lWsA6TPYDRWenhCJrbfYu,https://api.spotify.com/v1/tracks/0lWsA6TPYDRWenhCJrbfYu,https://api.spotify.com/v1/audio-analysis/0lWsA6TPYDRWenhCJrbfYu,154487,4
139,O Gujariya,0.612,0.858,8,-8.8,1,0.0548,0.0172,7.29e-06,0.258,0.282,139.964,audio_features,22EimU5vjrNYV9A3aIGqso,spotify:track:22EimU5vjrNYV9A3aIGqso,https://api.spotify.com/v1/tracks/22EimU5vjrNYV9A3aIGqso,https://api.spotify.com/v1/audio-analysis/22EimU5vjrNYV9A3aIGqso,261558,4
140,This Is What You Came For - Extended Mix,0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,audio_features,0azC730Exh71aQlOt9Zj3y,spotify:track:0azC730Exh71aQlOt9Zj3y,https://api.spotify.com/v1/tracks/0azC730Exh71aQlOt9Zj3y,https://api.spotify.com/v1/audio-analysis/0azC730Exh71aQlOt9Zj3y,222160,4
141,Nothing You Can Take From Me (Boot-Stompin' Version) - from The Hunger Games: The Ballad of Songbirds & Snakes,0.504,0.676,10,-8.035,0,0.0769,0.671,0.000697,0.0876,0.665,104.128,audio_features,4ck5SWSXlSUVHhYjq9Cb8L,spotify:track:4ck5SWSXlSUVHhYjq9Cb8L,https://api.spotify.com/v1/tracks/4ck5SWSXlSUVHhYjq9Cb8L,https://api.spotify.com/v1/audio-analysis/4ck5SWSXlSUVHhYjq9Cb8L,193591,4
142,"Haan Main Galat (From ""Love Aaj Kal"")",0.685,0.736,0,-5.656,1,0.0521,0.0997,0.0112,0.101,0.893,117.979,audio_features,068HSvCf5MbQfhV4qqaelg,spotify:track:068HSvCf5MbQfhV4qqaelg,https://api.spotify.com/v1/tracks/068HSvCf5MbQfhV4qqaelg,https://api.spotify.com/v1/audio-analysis/068HSvCf5MbQfhV4qqaelg,218644,4
143,Jab Koi Baat - Recreated,0.667,0.621,5,-5.697,1,0.0271,0.47,4.15e-05,0.13,0.451,106.032,audio_features,43GfQ1SC17rBWiHkOtdwK8,spotify:track:43GfQ1SC17rBWiHkOtdwK8,https://api.spotify.com/v1/tracks/43GfQ1SC17rBWiHkOtdwK8,https://api.spotify.com/v1/audio-analysis/43GfQ1SC17rBWiHkOtdwK8,192229,4
144,FEVER,0.868,0.693,6,-7.052,0,0.181,0.0597,0.00399,0.106,0.396,114.999,audio_features,3F1P0QzdXtBz0MXy7KIO5w,spotify:track:3F1P0QzdXtBz0MXy7KIO5w,https://api.spotify.com/v1/tracks/3F1P0QzdXtBz0MXy7KIO5w,https://api.spotify.com/v1/audio-analysis/3F1P0QzdXtBz0MXy7KIO5w,156911,4
145,365,0.745,0.693,2,-5.479,0,0.034,0.339,0.0,0.123,0.248,98.039,audio_features,2XWjPtKdi5sucFYtVav07d,spotify:track:2XWjPtKdi5sucFYtVav07d,https://api.spotify.com/v1/tracks/2XWjPtKdi5sucFYtVav07d,https://api.spotify.com/v1/audio-analysis/2XWjPtKdi5sucFYtVav07d,181900,4
146,California Gurls,0.788,0.753,0,-3.71,1,0.0536,0.0038,0.0,0.18,0.403,125.005,audio_features,6KOEK6SeCEZOQkLj5M1PxH,spotify:track:6KOEK6SeCEZOQkLj5M1PxH,https://api.spotify.com/v1/tracks/6KOEK6SeCEZOQkLj5M1PxH,https://api.spotify.com/v1/audio-analysis/6KOEK6SeCEZOQkLj5M1PxH,234653,4
147,O Bedardeya,0.582,0.418,7,-8.701,1,0.0288,0.794,0.0,0.109,0.243,112.909,audio_features,0czcoKJbJt08NqKrvSbbz7,spotify:track:0czcoKJbJt08NqKrvSbbz7,https://api.spotify.com/v1/tracks/0czcoKJbJt08NqKrvSbbz7,https://api.spotify.com/v1/audio-analysis/0czcoKJbJt08NqKrvSbbz7,313051,4
148,PS5 (with TOMORROW X TOGETHER & Alan Walker),0.602,0.642,2,-5.404,0,0.211,0.0131,5.33e-06,0.0668,0.54,175.978,audio_features,3YQkC6dE9YE9sH1751qqEr,spotify:track:3YQkC6dE9YE9sH1751qqEr,https://api.spotify.com/v1/tracks/3YQkC6dE9YE9sH1751qqEr,https://api.spotify.com/v1/audio-analysis/3YQkC6dE9YE9sH1751qqEr,152214,4
149,In Da Getto,0.924,0.723,8,-3.142,1,0.0466,0.0177,2.61e-05,0.113,0.643,126.998,audio_features,1q0PYXTbDsirp2l74ng6pn,spotify:track:1q0PYXTbDsirp2l74ng6pn,https://api.spotify.com/v1/tracks/1q0PYXTbDsirp2l74ng6pn,https://api.spotify.com/v1/audio-analysis/1q0PYXTbDsirp2l74ng6pn,130667,4
150,"Badtameez Dil (From ""Yeh Jawaani Hai Deewani"")",0.806,0.932,2,-2.228,0,0.0684,0.24,0.0,0.216,0.792,106.021,audio_features,4eu27jAU2bbnyHUC3G75U8,spotify:track:4eu27jAU2bbnyHUC3G75U8,https://api.spotify.com/v1/tracks/4eu27jAU2bbnyHUC3G75U8,https://api.spotify.com/v1/audio-analysis/4eu27jAU2bbnyHUC3G75U8,252760,4
151,Why Like This?,0.655,0.685,6,-4.995,1,0.101,0.551,0.902,0.133,0.485,90.004,audio_features,2akRHsEkrA0OQrt0svBUnu,spotify:track:2akRHsEkrA0OQrt0svBUnu,https://api.spotify.com/v1/tracks/2akRHsEkrA0OQrt0svBUnu,https://api.spotify.com/v1/audio-analysis/2akRHsEkrA0OQrt0svBUnu,177162,4
152,I Know,0.927,0.619,5,-4.441,0,0.0539,0.0186,0.0,0.104,0.817,117.995,audio_features,6wsqVwoiVH2kde4k4KKAFU,spotify:track:6wsqVwoiVH2kde4k4KKAFU,https://api.spotify.com/v1/tracks/6wsqVwoiVH2kde4k4KKAFU,https://api.spotify.com/v1/audio-analysis/6wsqVwoiVH2kde4k4KKAFU,211582,4
153,Natural,0.704,0.611,2,-6.112,1,0.0409,0.217,0.0,0.0812,0.22,100.0,audio_features,2FY7b99s15jUprqC0M5NCT,spotify:track:2FY7b99s15jUprqC0M5NCT,https://api.spotify.com/v1/tracks/2FY7b99s15jUprqC0M5NCT,https://api.spotify.com/v1/audio-analysis/2FY7b99s15jUprqC0M5NCT,189467,4
