,ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
13765,2019-11-12T03:43:58Z,a.r.m.y.skylar,OS X 10.14.0 [x86 8],221592,US,75.84.183.73,unknown,No More Dream,BTS,2 Cool 4 Skool,spotify:track:4frlkLwlnm58ejpNwWjxyl,,,,clickrow,trackdone,False,,False,1573529984902,False
13766,2019-11-12T03:49:22Z,a.r.m.y.skylar,OS X 10.14.0 [x86 8],225359,US,75.84.183.73,unknown,We Are Bulletproof Pt.2,BTS,2 Cool 4 Skool,spotify:track:2Kspa0jD2MSkaEdonf4Cnb,,,,trackdone,trackdone,False,,False,1573530237839,False
13767,2019-11-12T03:49:31Z,a.r.m.y.skylar,OS X 10.14.0 [x86 8],7780,US,75.84.183.73,unknown,Like,BTS,2 Cool 4 Skool,spotify:track:1HQHuPpr2s2z3VIBTLtUmv,,,,trackdone,endplay,False,,False,1573530561593,False
13768,2019-11-12T03:53:29Z,a.r.m.y.skylar,OS X 10.14.0 [x86 8],238529,US,75.84.183.73,unknown,Spine Breaker,BTS,Skool Luv Affair,spotify:track:3CYqr8tC0Y3mrw80y6zqJC,,,,clickrow,trackdone,False,,False,1573530570829,False
13769,2019-11-12T03:54:12Z,a.r.m.y.skylar,OS X 10.14.0 [x86 8],1909,US,75.84.183.73,unknown,Run,BTS,The Most Beautiful Moment in Life Pt.2,spotify:track:0PAq1DRlOGBAjXLno94j6b,,,,clickrow,endplay,False,,False,1573530840595,False
13770,2019-11-12T03:57:36Z,a.r.m.y.skylar,OS X 10.14.0 [x86 8],204326,US,75.84.183.73,unknown,몸매 Mommae (feat. Ugly Duck),Jay Park,Worldwide,spotify:track:4mwzUFtpBHJVyBs16YjjPN,,,,clickrow,trackdone,False,,False,1573530852269,False
13771,2019-11-12T04:00:54Z,a.r.m.y.skylar,OS X 10.14.0 [x86 8],191365,US,75.84.183.73,unknown,Put’em Up,Jay Park,Scene Stealers,spotify:track:3DJB6zXEvtACgqVFmCtiSX,,,,trackdone,endplay,False,,False,1573531055795,False
13772,2019-11-12T04:00:56Z,a.r.m.y.skylar,OS X 10.14.0 [x86 8],1589,US,75.84.183.73,unknown,Hollywood's Bleeding,Post Malone,Hollywood's Bleeding,spotify:track:7sWRlDoTDX8geTR8zzr2vt,,,,clickrow,endplay,False,,False,1573531253550,False
13773,2019-11-12T04:04:31Z,a.r.m.y.skylar,OS X 10.14.0 [x86 8],215280,US,75.84.183.73,unknown,Circles,Post Malone,Hollywood's Bleeding,spotify:track:21jGcNKet2qwijlDFuPiPb,,,,clickrow,trackdone,False,,False,1573531256114,False
13774,2019-11-12T04:08:36Z,a.r.m.y.skylar,OS X 10.14.0 [x86 8],245266,US,75.84.183.73,unknown,Die For Me (feat. Future & Halsey),Post Malone,Hollywood's Bleeding,spotify:track:2C6WXnmZ66tHhHlnvwePiK,,,,trackdone,endplay,False,,False,1573531470445,False
13775,2019-11-12T04:10:27Z,a.r.m.y.skylar,OS X 10.14.0 [x86 8],87018,US,75.84.183.73,unknown,Him & I (with Halsey),G-Eazy,The Beautiful & Damned,spotify:track:5k38wzpLb15YgncyWdTZE4,,,,clickrow,endplay,False,,False,1573531740016,False
13776,2019-11-12T04:45:59Z,a.r.m.y.skylar,OS X 10.14.0 [x86 8],2067941,US,75.84.183.73,unknown,,,,,Ep. 54 - Half-Blood Prince Ch. 25 w/ Kelly Beckman,Potterless,spotify:episode:6s37QbPL2flPNB7Q1eiZ2r,clickrow,trackdone,False,,False,1573531827145,False
13777,2019-11-12T04:46:02Z,a.r.m.y.skylar,OS X 10.14.0 [x86 8],2699,US,75.84.183.73,unknown,,,,,Ep. 55 - Half-Blood Prince Ch. 26 w/ Johnny Frohlichstein,Potterless,spotify:episode:3RbgEvFtg9oN4PeutXKNkN,trackdone,endplay,False,,False,1573533958620,False
13778,2019-11-12T04:46:04Z,a.r.m.y.skylar,OS X 10.14.0 [x86 8],1248,US,75.84.183.73,unknown,,,,,Ep. 53 - Half-Blood Prince Ch. 24 w/ Kelly Beckman,Potterless,spotify:episode:4RgpUCAEqdTiZMao1KEtDA,clickrow,trackdone,False,,False,1573533961807,False
13779,2019-11-12T14:15:15Z,a.r.m.y.skylar,OS X 10.14.0 [x86 8],1412790,US,75.84.183.73,unknown,,,,,Ep. 55 - Half-Blood Prince Ch. 26 w/ Johnny Frohlichstein,Potterless,spotify:episode:3RbgEvFtg9oN4PeutXKNkN,trackdone,endplay,False,,False,1573533963544,False
13780,2019-11-12T14:19:10Z,a.r.m.y.skylar,OS X 10.14.0 [x86 8],235497,US,75.84.183.73,unknown,Chicken Noodle Soup (feat. Becky G),j-hope,Chicken Noodle Soup (feat. Becky G),spotify:track:6wyr4ReB05D9sJB1Rsmcqo,,,,clickrow,trackdone,False,,False,1573568115350,False
13781,2019-11-12T14:23:29Z,a.r.m.y.skylar,OS X 10.14.0 [x86 8],222732,US,75.84.183.73,unknown,IDOL,BTS,Love Yourself 結 'Answer',spotify:track:2AIWoHr9DF6y4KALCBKWQS,,,,clickrow,trackdone,False,,False,1573568387053,False
13782,2019-11-12T14:23:39Z,a.r.m.y.skylar,OS X 10.14.0 [x86 8],8819,US,75.84.183.73,unknown,Answer : Love Myself,BTS,Love Yourself 結 'Answer',spotify:track:4eVkn18rN4GguUWOsR6Use,,,,trackdone,endplay,False,,False,1573568609098,False
13783,2019-11-12T14:27:17Z,a.r.m.y.skylar,OS X 10.14.0 [x86 8],218614,US,75.84.183.73,unknown,Airplane pt.2,BTS,Love Yourself 轉 'Tear',spotify:track:1trFxVLL8WKhYap543e74l,,,,clickrow,trackdone,False,,False,1573568619114,False
13784,2019-11-12T14:31:10Z,a.r.m.y.skylar,OS X 10.14.0 [x86 8],229662,US,75.84.183.73,unknown,Anpanman,BTS,Love Yourself 轉 'Tear',spotify:track:4lRwa7PKcGIuJMwtPIYKdy,,,,trackdone,endplay,False,,False,1573568836661,False
13785,2019-11-12T23:41:22Z,a.r.m.y.skylar,OS X 10.14.0 [x86 8],1131116,US,75.84.183.73,unknown,,,,,Ep. 55 - Half-Blood Prince Ch. 26 w/ Johnny Frohlichstein,Potterless,spotify:episode:3RbgEvFtg9oN4PeutXKNkN,clickrow,logout,False,,False,1573569069897,False
13786,2019-11-13T01:25:49Z,a.r.m.y.skylar,OS X 10.14.0 [x86 8],243298,US,75.84.183.73,unknown,,,,,Ep. 55 - Half-Blood Prince Ch. 26 w/ Johnny Frohlichstein,Potterless,spotify:episode:3RbgEvFtg9oN4PeutXKNkN,appload,logout,False,,False,1573602082487,False
13787,2019-11-13T01:26:11Z,a.r.m.y.skylar,OS X 10.14.0 [x86 8],13184,US,75.84.183.73,unknown,,,,,Ep. 55 - Half-Blood Prince Ch. 26 w/ Johnny Frohlichstein,Potterless,spotify:episode:3RbgEvFtg9oN4PeutXKNkN,appload,endplay,False,,False,1573608349444,False
13788,2019-11-13T01:30:06Z,a.r.m.y.skylar,OS X 10.14.0 [x86 8],235779,US,75.84.183.73,unknown,Go Go,BTS,Love Yourself 承 'Her',spotify:track:5nq1uTNIR1cBR72T87viS0,,,,clickrow,trackdone,False,,False,1573608370993,False
13789,2019-11-13T01:38:17Z,a.r.m.y.skylar,OS X 10.14.0 [x86 8],271744,US,75.84.183.73,unknown,Let Go,BTS,FACE YOURSELF,spotify:track:1OqDvYVDhJyFZny7XlfIyZ,,,,trackdone,endplay,False,,False,1573608606135,False
13790,2019-11-13T02:10:59Z,a.r.m.y.skylar,OS X 10.14.0 [x86 8],4255,US,75.84.183.73,unknown,134340,BTS,Love Yourself 轉 'Tear',spotify:track:38td8VabuKlQt72Q2VnhbO,,,,clickrow,logout,False,,False,1573609097356,False
13791,2019-11-13T02:17:20Z,a.r.m.y.skylar,OS X 10.14.0 [x86 8],316245,US,75.84.183.73,unknown,,,,,Ep. 55 - Half-Blood Prince Ch. 26 w/ Johnny Frohlichstein,Potterless,spotify:episode:3RbgEvFtg9oN4PeutXKNkN,clickrow,trackdone,False,,False,1573611074586,False
13792,2019-11-13T14:37:56Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",1968,US,75.84.183.73,unknown,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande,Charlie's Angels,spotify:track:6zegtH6XXd2PDPLvy1Y0n2,,,,appload,unexpected-exit-while-paused,False,,False,1573655865809,False
13793,2019-11-13T14:41:07Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",190066,US,75.84.183.73,unknown,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande,Charlie's Angels,spotify:track:6zegtH6XXd2PDPLvy1Y0n2,,,,appload,trackdone,False,,False,1573655875177,False
13794,2019-11-13T14:41:50Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",40778,US,75.84.183.73,unknown,Attention,Charlie Puth,Voicenotes,spotify:track:5cF0dROlMOK5uNZtivgu50,,,,trackdone,endplay,False,,False,1573656065730,False
13795,2019-11-13T14:45:11Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",187973,US,75.84.183.73,unknown,Treat You Better,Shawn Mendes,Illuminate,spotify:track:3QGsuHI8jO1Rx4JWLUh9jd,,,,fwdbtn,trackdone,True,,False,1573656109393,False
13796,2019-11-13T14:49:29Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",191666,US,75.84.183.73,unknown,Se Vuelve Loca,CNCO,CNCO,spotify:track:2PYmyMAMlhX1eVevLo5A6n,,,,trackdone,trackdone,True,,False,1573656308964,False
13797,2019-11-13T16:01:40Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",195072,US,75.84.183.73,unknown,Chantaje (feat. Maluma),Shakira,El Dorado,spotify:track:6mICuAdrwEjh6Y6lroV2Kg,,,,appload,logout,True,,False,1573656584375,False
13798,2019-11-13T19:41:58Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",2033,US,173.196.129.160,unknown,Chantaje (feat. Maluma),Shakira,El Dorado,spotify:track:6mICuAdrwEjh6Y6lroV2Kg,,,,appload,trackdone,True,,False,1573673985317,False
13799,2019-11-13T19:42:00Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",54,US,173.196.129.160,unknown,It Ain't Me (with Selena Gomez) - Tiësto's AFTR:HRS Remix,Kygo,It Ain't Me (with Selena Gomez),spotify:track:2jRGYG8U5bJzWOH6FLuzvO,,,,trackdone,fwdbtn,True,,False,1573674116988,False
13800,2019-11-13T19:44:49Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",165626,US,173.196.129.160,unknown,Start Again (feat. Logic),OneRepublic,13 Reasons Why,spotify:track:1Nj2oBISdFDSF8eDuXcALz,,,,fwdbtn,trackdone,True,,False,1573674118848,False
13801,2019-11-13T19:45:07Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",8544,US,173.196.129.160,unknown,La Da Dee,Cody Simpson,Surfers Paradise (Expanded),spotify:track:0ccwMrlZONy5yXrirq7lTe,,,,trackdone,fwdbtn,True,,False,1573674287954,False
13802,2019-11-13T19:45:14Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",1706,US,173.196.129.160,unknown,Fuego,R3HAB,Fuego,spotify:track:1V4KGRCZuPMEBUVnJMivVx,,,,fwdbtn,endplay,True,,False,1573674305864,False
13803,2019-11-13T19:49:37Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",261504,US,173.196.129.160,unknown,My (feat. 릴보이 Lil Boi),Jay Park,Worldwide,spotify:track:1hO2Tr8jzmnENx7iMc3uyv,,,,fwdbtn,trackdone,True,,False,1573674314460,False
13804,2019-11-13T19:54:21Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",231266,US,173.196.129.160,unknown,Better Now,Post Malone,beerbongs & bentleys,spotify:track:7dt6x5M1jzdTEt8oCbisTK,,,,appload,trackdone,True,,False,1573674626145,False
13805,2019-11-13T19:58:26Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",244587,US,173.196.129.160,unknown,Come Back Home,BTS,Come Back Home,spotify:track:5dEaQCUCJIQyJs5qVZYXOC,,,,trackdone,trackdone,True,,False,1573674859829,False
13806,2019-11-13T20:02:32Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",245266,US,173.196.129.160,unknown,Die For Me (feat. Future & Halsey),Post Malone,Hollywood's Bleeding,spotify:track:2C6WXnmZ66tHhHlnvwePiK,,,,trackdone,trackdone,True,,False,1573675105402,False
13807,2019-11-13T20:08:22Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",280192,US,173.196.129.160,unknown,Turtle Ship - Remix,Paloalto,Turtle Ship Remix,spotify:track:5DtW92C90tbP6XQkWMnbTm,,,,appload,trackdone,True,,False,1573675419193,False
13808,2019-11-14T03:21:14Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",192827,US,75.84.183.73,unknown,Artist,ZICO,TELEVISION,spotify:track:12GJcC8SdDYpkbHvFrgp1w,,,,trackdone,trackdone,True,,False,1573675701250,False
13809,2019-11-14T03:21:14Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",183994,US,75.84.183.73,unknown,곁에 있어주길 Stay with Me,Jay Park,Everything You Wanted,spotify:track:6sHDCGbMY8iPDGOq3EFFbX,,,,trackdone,unexpected-exit-while-paused,True,,False,1573675894658,False
13810,2019-11-14T03:22:01Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",25639,US,75.84.183.73,unknown,곁에 있어주길 Stay with Me,Jay Park,Everything You Wanted,spotify:track:6sHDCGbMY8iPDGOq3EFFbX,,,,trackdone,endplay,True,,False,1573701694112,False
13811,2019-11-14T03:22:17Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",723,US,75.84.183.73,unknown,BTS Cypher Pt.3: Killer,BTS,Dark & Wild,spotify:track:2kyht6yYIHLianPBFxx7Mt,,,,trackdone,fwdbtn,True,,False,1573701732736,False
13812,2019-11-14T03:27:29Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",268866,US,75.84.183.73,unknown,Him & I (with Halsey),G-Eazy,The Beautiful & Damned,spotify:track:5k38wzpLb15YgncyWdTZE4,,,,fwdbtn,trackdone,True,,False,1573701734914,False
13813,2019-11-14T03:30:54Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",204326,US,75.84.183.73,unknown,몸매 Mommae (feat. Ugly Duck),Jay Park,Worldwide,spotify:track:4mwzUFtpBHJVyBs16YjjPN,,,,trackdone,trackdone,True,,False,1573702049011,False
13814,2019-11-14T03:31:23Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",27844,US,75.84.183.73,unknown,Sober,G-Eazy,The Beautiful & Damned,spotify:track:3qk4wRMDlaeagZGjSYbsOV,,,,trackdone,fwdbtn,True,,False,1573702253694,False
13815,2019-11-14T03:31:28Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",4303,US,75.84.183.73,unknown,항상 (HANGSANG),j-hope,Hope World,spotify:track:4mYu3kfBCW6qiTDnfVeuMx,,,,fwdbtn,fwdbtn,True,,False,1573702283169,False
13816,2019-11-14T03:31:45Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",11174,US,75.84.183.73,unknown,Okay Dokey,MINO,Show Me the Money 4 Episode 6,spotify:track:1R6qeTvAvaxB7hydIYVIY8,,,,fwdbtn,endplay,True,,False,1573702287869,False
13817,2019-11-14T03:56:10Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",1463092,US,75.84.183.73,unknown,,,,,Ep. 56 - Half-Blood Prince Ch. 27-28 w/ Johnny Frohlichstein,Potterless,spotify:episode:5IXLnSeWLAQvx15teIZjHW,clickrow,trackdone,False,,False,1573702305037,False
13818,2019-11-14T04:14:50Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",88388,US,75.84.183.73,unknown,,,,,Ep. 57 - Half-Blood Prince Ch. 29-30 w/ Johnny Frohlichstein,Potterless,spotify:episode:3wDX6u2uDLf74p6WIm1ife,trackdone,logout,False,,False,1573703769096,False
13819,2019-11-14T05:31:26Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",950581,US,75.84.183.73,unknown,,,,,Ep. 57 - Half-Blood Prince Ch. 29-30 w/ Johnny Frohlichstein,Potterless,spotify:episode:3wDX6u2uDLf74p6WIm1ife,appload,logout,False,,False,1573704888632,False
13820,2019-11-14T14:30:44Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",1552236,US,75.84.183.73,unknown,,,,,Ep. 57 - Half-Blood Prince Ch. 29-30 w/ Johnny Frohlichstein,Potterless,spotify:episode:3wDX6u2uDLf74p6WIm1ife,appload,logout,False,,False,1573709486185,False
13821,2019-11-14T21:26:26Z,a.r.m.y.skylar,OS X 10.14.0 [x86 8],2765178,US,75.84.183.73,unknown,,,,,Ep. 56 - Half-Blood Prince Ch. 27-28 w/ Johnny Frohlichstein,Potterless,spotify:episode:5IXLnSeWLAQvx15teIZjHW,trackdone,logout,False,,False,1573611439995,False
13822,2019-11-14T21:26:55Z,a.r.m.y.skylar,OS X 10.14.0 [x86 8],1653,US,75.84.183.73,unknown,놀리러 간다,SPEED,SPEED CIRCUS,spotify:track:2cD8Jv4yjICHWXlhGa9MKn,,,,clickrow,endplay,False,,False,1573766812279,False
13823,2019-11-14T21:30:33Z,a.r.m.y.skylar,OS X 10.14.0 [x86 8],219106,US,75.84.183.73,unknown,Regular - English Version,NCT 127,NCT #127 Regular-Irregular - The 1st Album,spotify:track:4KqPuyZdcjXuRqXSARnt6r,,,,clickrow,trackdone,False,,False,1573766814445,False
13824,2019-11-14T21:34:19Z,a.r.m.y.skylar,OS X 10.14.0 [x86 8],195080,US,75.84.183.73,unknown,BOOM,NCT DREAM,We Boom - The 3rd Mini Album,spotify:track:6rcn967QN5JtkPOBDwYIuT,,,,trackdone,trackdone,False,,False,1573767063213,False
13825,2019-11-14T21:37:03Z,a.r.m.y.skylar,OS X 10.14.0 [x86 8],163508,US,75.84.183.73,unknown,Bomb Bomb,KARD,KARD 1st Digital Single ‘Bomb Bomb’,spotify:track:2U6RSyXFnDVNYoD9iUgi09,,,,trackdone,trackdone,False,,False,1573767258824,False
13826,2019-11-14T21:40:22Z,a.r.m.y.skylar,OS X 10.14.0 [x86 8],197870,US,75.84.183.73,unknown,놀리러 간다,SPEED,SPEED CIRCUS,spotify:track:2cD8Jv4yjICHWXlhGa9MKn,,,,trackdone,trackdone,False,,False,1573767422924,False
13827,2019-11-14T21:52:48Z,a.r.m.y.skylar,OS X 10.14.0 [x86 8],220238,US,75.84.183.73,unknown,BANG BANG BANG,BIGBANG,MADE,spotify:track:0QIRm9sUkGnezGznkWCqCo,,,,trackdone,trackdone,False,,False,1573767621375,False
13828,2019-11-15T07:59:31Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",1465259,US,75.84.183.73,unknown,,,,,Ep. 57 - Half-Blood Prince Ch. 29-30 w/ Johnny Frohlichstein,Potterless,spotify:episode:3wDX6u2uDLf74p6WIm1ife,appload,logout,False,,False,1573741844475,False
13829,2019-11-15T18:05:24Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",192536,US,75.84.183.73,unknown,Waste It On Me,Steve Aoki,Neon Future III,spotify:track:66XDf77gBcfQKi4I2vIbTj,,,,trackdone,trackdone,True,,False,1573840930130,False
13830,2019-11-15T18:07:53Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",149524,US,75.84.183.73,unknown,Give It to Me,Agust D,Agust D,spotify:track:5eXlvP0dxI3Xo2ngmNoj9X,,,,trackdone,trackdone,True,,False,1573841123287,False
13831,2019-11-15T18:08:02Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",6871,US,75.84.183.73,unknown,Intro : Persona,BTS,MAP OF THE SOUL : PERSONA,spotify:track:2isSdmQfVv32j2haL6hk9x,,,,trackdone,fwdbtn,True,,False,1573841273172,False
13832,2019-11-15T18:09:14Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",71783,US,75.84.183.73,unknown,We Are Bulletproof Pt.2,BTS,2 Cool 4 Skool,spotify:track:2Kspa0jD2MSkaEdonf4Cnb,,,,fwdbtn,fwdbtn,True,,False,1573841281761,False
13833,2019-11-15T18:15:45Z,a.r.m.y.skylar,OS X 10.14.0 [x86 8],196688,US,75.84.183.73,unknown,,,,,Ep. 57 - Half-Blood Prince Ch. 29-30 w/ Johnny Frohlichstein,Potterless,spotify:episode:3wDX6u2uDLf74p6WIm1ife,clickrow,trackdone,False,,False,1573841529961,False
13834,2019-11-15T21:39:42Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",99545,US,75.84.183.73,unknown,Put’em Up,Jay Park,Scene Stealers,spotify:track:3DJB6zXEvtACgqVFmCtiSX,,,,fwdbtn,unexpected-exit-while-paused,True,,False,1573841353941,False
13835,2019-11-15T22:04:26Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",238494,US,75.84.183.73,unknown,FAKE LOVE (Rocking Vibe Mix),BTS,FAKE LOVE (Rocking Vibe Mix),spotify:track:782ET7GKMVvNPBez4nsurW,,,,appload,trackdone,True,,False,1573855225713,False
13836,2019-11-15T22:04:51Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",22904,US,75.84.183.73,unknown,Let Go,BTS,FACE YOURSELF,spotify:track:1OqDvYVDhJyFZny7XlfIyZ,,,,trackdone,fwdbtn,True,,False,1573855466053,False
13837,2019-11-15T22:05:28Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",36487,US,75.84.183.73,unknown,MIC Drop - Japanese ver.,BTS,FACE YOURSELF,spotify:track:3N6te5xi59Ex4HudLKsgGS,,,,fwdbtn,fwdbtn,True,,False,1573855490592,False
13838,2019-11-15T22:09:33Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",245620,US,75.84.183.73,unknown,Pied Piper,BTS,Love Yourself 承 'Her',spotify:track:0ffweDHrg4bZqdG4IfGYuo,,,,fwdbtn,trackdone,True,,False,1573855527375,False
13839,2019-11-15T22:15:39Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",223122,US,75.84.183.73,unknown,DNA,BTS,Love Yourself 承 'Her',spotify:track:5SE57ljOIUJ1ybL9U6CuBH,,,,trackdone,trackdone,True,,False,1573855877773,False
13840,2019-11-15T23:13:13Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",234353,US,75.84.183.73,unknown,Crystal Snow,BTS,FACE YOURSELF,spotify:track:6NbfFVZ01Ttvvqmcok8DxL,,,,trackdone,logout,True,,False,1573856138336,False
13841,2019-11-16T18:11:05Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",1726469,US,174.193.145.28,unknown,,,,,Ep. 58 - Deathly Hallows Ch. 1-2 w/ Amanda McLoughlin,Potterless,spotify:episode:5s7idV7CA1ewoTsG6yHx3p,clickrow,logout,False,,False,1573871652354,False
13842,2019-11-16T18:11:05Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",602931,US,174.193.145.28,unknown,,,,,Ep. 58 - Deathly Hallows Ch. 1-2 w/ Amanda McLoughlin,Potterless,spotify:episode:5s7idV7CA1ewoTsG6yHx3p,clickrow,logout,False,,False,1573871039315,False
13843,2019-11-16T18:11:05Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",0,US,174.193.145.28,unknown,Spring Day,BTS,You Never Walk Alone,spotify:track:0WNGsQ1oAuHzNTk8jivBKW,,,,playbtn,endplay,True,,False,1573927835711,False
13844,2019-11-16T18:13:34Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",155880,US,174.193.145.28,unknown,Closed Off,AK,Closed Off,spotify:track:05DW8F2GWHzOsCWnoqWAzY,,,,playbtn,trackdone,True,,False,1573927844268,False
13845,2019-11-16T18:15:55Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",127426,US,174.193.145.28,unknown,Calm Down,G-Eazy,When It's Dark Out,spotify:track:7xq3uN2toVZ8IbNzfTucyJ,,,,appload,trackdone,True,,False,1573928026434,False
13846,2019-11-16T18:19:07Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",191453,US,174.193.145.28,unknown,괴도 (Danger),TAEMIN,ACE - The 1st Mini Album,spotify:track:5hcO4JPFMFgQ5edWGhhhaG,,,,trackdone,trackdone,True,,False,1573928153978,False
13847,2019-11-16T18:19:16Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",6447,US,174.193.145.28,unknown,Tony Montana,Agust D,Agust D,spotify:track:4rEP3s8gClYCL1rKUKX4M0,,,,trackdone,fwdbtn,True,,False,1573928346159,False
13848,2019-11-16T18:19:17Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",1347,US,174.193.145.28,unknown,Gajah,Gaeko,Gajah,spotify:track:2Udru98TyJIepNag2CVJVf,,,,fwdbtn,fwdbtn,True,,False,1573928354048,False
13849,2019-11-16T18:22:56Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",220293,US,174.193.145.28,unknown,Congratulations,Post Malone,Stoney,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,,,,fwdbtn,trackdone,True,,False,1573928355441,False
13850,2019-11-16T18:26:42Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",212334,US,174.193.145.28,unknown,Drive (feat. Gray),Jay Park,Everything You Wanted,spotify:track:5yaaSEA3X6qkR5Yy7RolEe,,,,appload,trackdone,True,,False,1573928587533,False
13851,2019-11-16T18:27:01Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",16776,US,174.193.145.28,unknown,Pretender,Steve Aoki,Neon Future III,spotify:track:3I4CXyGpdDSQpFUbL0sQnH,,,,trackdone,fwdbtn,True,,False,1573928801515,False
13852,2019-11-16T18:30:56Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",236480,US,174.193.145.28,unknown,I Mean It (feat. Remo),G-Eazy,These Things Happen,spotify:track:6jmTHeoWvBaSrwWttr8Xvu,,,,fwdbtn,trackdone,True,,False,1573928819910,False
13853,2019-11-16T18:33:26Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",149546,US,174.193.145.28,unknown,Wow.,Post Malone,Hollywood's Bleeding,spotify:track:7xQAfvXzm3AkraOtGPWIZg,,,,trackdone,trackdone,True,,False,1573929055579,False
13854,2019-11-16T18:38:00Z,a.r.m.y.skylar,"Android OS 9 API 28 (samsung, SM-G960U1)",238533,US,174.193.146.57,unknown,ピースサイン,Kenshi Yonezu,BOOTLEG,spotify:track:5aHfGUxRec6c41luxkDqhX,,,,fwdbtn,trackdone,True,,False,1573929230093,False
